id,text,classification,rationale,query
6261,"After eating very quickly and jumping up and down , what is likely to occur ?",B,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",getting warm [SEP] hiccups [SEP] vomiting [SEP] lot of noise [SEP] exhaustion
6262,"John had a lot of respect for Jill , but not many other people did . She faced a lot of what ?",C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",ignoring [SEP] being rude [SEP] disparagement [SEP] contumely [SEP] uncertainty
6263,John lives in a farmhouse . There are many farmhouses close together . You might describe this place as what ?,A,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",farming community [SEP] city [SEP] rural area [SEP] framer [SEP] michigan
6264,How do you usually rest when you are laying down in a bed ?,B,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",in motion [SEP] sleeping [SEP] using energy [SEP] action [SEP] rapidly
6265,"She thought she had some old clothes that might work for the costume , she went to retrieve them down in the what ?",A,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",basement [SEP] box [SEP] trunk [SEP] store [SEP] attic
6266,Where does a person who is a weasel tend to be employed ?,C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",children 's song [SEP] parks [SEP] used car lot [SEP] chicken coop [SEP] washington d.c
6267,"The lizard frightened the hiker , it 's movements made what rustle ?",E,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",garden [SEP] trees [SEP] books [SEP] rocks [SEP] bushes
6268,They decided to employ prisoners to dig lines to help fight the what ?,A,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",fire [SEP] work for [SEP] sack [SEP] lay off [SEP] make redundant
6269,"It was time for a harvest , you could find potato after potato in the what ?",B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",food market [SEP] soil [SEP] farmer 's field [SEP] ireland [SEP] garden
6270,People do what during their time off from work ?,C,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",grow shorter [SEP] learn from each other [SEP] take trips [SEP] talk to coworkers [SEP] become hysterical
6271,Jeff Fortenberry is the Republican representative from this state whose capital is Lincoln .,A,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",nebraska [SEP] kansas [SEP] colorado [SEP] demopublican [SEP] demopublican
6272,In what sort of container should you keep your ficus ?,C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",refigerator [SEP] screened porch [SEP] clay pot [SEP] shady places [SEP] arboretum
6273,What do birds using tools say about them ?,E,"[0, 0, 0, 1, 1, 0, 0, 0, 0]",small [SEP] very colorful [SEP] singing [SEP] caring [SEP] pretty smart
6274,"If I needed help with answering questions , what would help me ?",C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",getting tired [SEP] better grade [SEP] sharing information [SEP] interesting [SEP] teaching
6275,What room has coffee tables ?,E,"[0, 0, 0, 1, 1, 0]",internet cafe [SEP] store room [SEP] meeting [SEP] kitchen [SEP] livingroom
6276,Where do you find a rock ?,A,"[1, 1, 1, 1, 1, 1, 1]",ground [SEP] mountains [SEP] farm [SEP] countryside [SEP] mountain range
6277,"There was a toll road outsied of Hoboke , where was it located ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",massachusetts [SEP] connecticut [SEP] new england [SEP] new jersey [SEP] west united states
6278,where does a gentleman go to relax ?,C,"[1, 1, 1, 1, 1, 1, 1, 1]",meeting [SEP] cinema [SEP] meditation center [SEP] men 's room [SEP] restaurant
6279,"After work and errands the mother just wanted some peace and quiet , she could n't wait to just get where ?",E,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sea [SEP] library [SEP] driveway [SEP] top of mountain [SEP] home
6280,Where is a good place for a window in a house ?,C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",restroom [SEP] building [SEP] wall [SEP] classroom [SEP] space shuttle
6281,A hurricane can create what when it plows through a city ?,A,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",disaster [SEP] bring destruction [SEP] rain [SEP] horrendous [SEP] tornadoes
6282,Sam was alone in spite of the fact that he was at a family reunion and mingling with what ?,B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",with someone [SEP] many people [SEP] together [SEP] party [SEP] in crowd
6283,"The woman spent a lot of time drinking alcohol , what did doctors advise her not to do ?",D,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",licking on floor [SEP] frequent urination [SEP] throwing up [SEP] get pregnant [SEP] toxicity
6284,As the fox ran into the forest it disappeared into the what ?,E,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",nantucket [SEP] barn [SEP] northern hemisphere [SEP] hen house [SEP] undergrowth
6285,"The man has much to do , but was watching tv , what was he doing ?",E,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",arguments [SEP] entertainment [SEP] having fun [SEP] get fat [SEP] wasting time
6286,What is someone having a hard time learning abut science likely to experience ?,B,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",smiles [SEP] frustration [SEP] accidents [SEP] become happy [SEP] experiment
6287,"If something is very hard but you just manage to be able to do it , it can be called what ?",E,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",controvertible [SEP] interesting [SEP] easy [SEP] agreeable [SEP] bearable
6288,Where would you buy a disk with software on it ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",computer hard drive [SEP] computer to store data [SEP] cd player [SEP] computer store [SEP] electronic department
6289,Everyone is ordinary but we are often told we are what ?,C,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",unbelievable [SEP] strange [SEP] special [SEP] ugly [SEP] exceptional
6290,Where would you get an apple that you already bought ?,D,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",greengrocer [SEP] in your grocery bag [SEP] fridge [SEP] refrigerator [SEP] grocery store
6291,"He was a very sharp engineer , but when it came to the details his calculations could were often what ?",E,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",complimentary [SEP] inelegant [SEP] ocean [SEP] dull [SEP] inaccurate
6292,When people travel they usually do n't have to worry about medical emergencies because hospitals are where ?,C,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",people are [SEP] military base [SEP] every state [SEP] major city [SEP] urban area
6293,"There were many features displayed , but most were where for the one particular gallery ?",B,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",large city [SEP] art museum [SEP] london [SEP] france [SEP] new york city
6294,"A disposable razor is aptly named , it ends up where ?",C,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",supermarket [SEP] hotel room [SEP] garbage [SEP] closet [SEP] medicine cabinet
6295,What makes a person feel good ?,C,"[0, 0, 0, 1, 1, 1, 0]",able to read [SEP] acknowledgment [SEP] complemented [SEP] understand themselves [SEP] solve problems
6296,A person would carry a large netted drawstring bag to what sort of place ?,E,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",airport [SEP] car [SEP] jewelry store [SEP] garbage can [SEP] laundry room
6297,Where are there very famous churchyard ?,D,"[1, 1, 1, 1, 1, 1, 1]",village [SEP] missouri [SEP] country side [SEP] england [SEP] city
6298,Where might shoes be found under ?,A,"[0, 0, 0, 0, 1, 1, 0]",bed [SEP] closet [SEP] rug [SEP] table [SEP] a water buffalo
6299,In order to wrestle better you lift weights to ?,A,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",have strength [SEP] strong [SEP] take lessons [SEP] fo brushing [SEP] get naked
6300,What will happen if you are performing successfully ?,C,"[0, 0, 0, 0, 0, 0, 1, 1, 0]",anxiety [SEP] achieve [SEP] happiness [SEP] fear [SEP] energetic
6301,If you socialize by having trivial conversations it is called what ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",make friends [SEP] mingle [SEP] meet people [SEP] small talk [SEP] meet new people
6302,What feeling does see favorite show eliminate ?,A,"[1, 1, 1, 1, 1, 1, 1, 1]",bored [SEP] happiness [SEP] entertained [SEP] entertains [SEP] buy tickets
6303,Where would you find cloth to sleep on ?,D,"[0, 0, 0, 0, 1, 1, 1, 0, 0]",kitchen [SEP] linen closet [SEP] fabric store [SEP] bedroom [SEP] garage
6304,"The meat was ready to cook , it needed to go in where for at least four hours ?",A,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",oven [SEP] ham sandwich [SEP] a pot [SEP] butcher shop [SEP] frying pan
6305,Fencing is a sport and like other sports their is a risk of what ?,D,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",pain [SEP] small cuts [SEP] competition [SEP] injury [SEP] puncture wound
6306,This country spans the entire breadth of the landmass . What is it called ?,A,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",america [SEP] ocean [SEP] africa [SEP] continent [SEP] great outdoors
6307,What will telling many people about an embarrassing situation lead to ?,B,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",notoriety [SEP] emotional distress [SEP] riot [SEP] bad dreams [SEP] annoyance
6308,Where is the best place to keep ice crean ?,A,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",freezer [SEP] party [SEP] served cold [SEP] under the counter [SEP] movie
6309,Where is gruber exacavation from ?,E,"[0, 0, 1, 1, 1, 0]",quarry [SEP] park [SEP] egypt [SEP] work area [SEP] montana
6310,Jenny was stuck at home most of the time without anyone to talk to . She went dancing because she wanted to do what ?,A,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meeting people [SEP] fatigue [SEP] having fun [SEP] intercourse [SEP] pick up her next victim
6311,What does a person use to smell things ?,C,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",hair [SEP] do dishes [SEP] nose [SEP] headache [SEP] eat food to live
6312,Why do people spend time chatting with friends ?,C,"[0, 0, 0, 0, 0, 1, 1, 1, 0]",moroseness [SEP] laughter [SEP] feel close to [SEP] feel relaxed [SEP] gathering of information
6313,Where might I find pens with a company logo ?,A,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",office [SEP] on a pencil [SEP] write sentences on paper [SEP] school [SEP] backpack
6314,Where can a person buy a snake ?,E,"[1, 1, 1, 1, 1, 1, 1, 1]",tropical forest [SEP] walmart [SEP] north america [SEP] feild [SEP] pet shops
6315,Where is one unlikely to get popcorn ?,C,"[0, 0, 0, 0, 0, 1, 1, 0]",restaurant [SEP] movie house [SEP] soccer game [SEP] carnival [SEP] movie theater
6316,You do n't usually find a mall in what areas outside big groups of people ?,E,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",downtown [SEP] large city [SEP] montana [SEP] urban area [SEP] suburbs
6317,Where would you put a fire extinguisher if you do not have any large doors in your house and your house only has one floor ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",garage [SEP] stairwell [SEP] house [SEP] kitchen [SEP] outside
6318,Where do students use a pen ?,E,"[0, 0, 1, 1, 1, 1, 0]",friend 's house [SEP] paper [SEP] office supply store [SEP] pocket [SEP] classroom
6319,What can be done to ice in order to give it a desired shape ?,E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",antarctica [SEP] sculptured [SEP] shaped [SEP] melted [SEP] carved
6320,How does water become ice ?,E,"[0, 0, 1, 1, 1, 0]",become water [SEP] cool drink [SEP] cool off [SEP] melt [SEP] form crystals
6321,"It could have been a beautiful day , but what did the overcast sky do to the color ?",C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",bee utiful [SEP] ugly [SEP] dull [SEP] plain [SEP] wet
6322,"Jill is in a shopping complex in Ann Arbor , where is Jill ?",D,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",suburbia [SEP] arizona [SEP] heavily developed area [SEP] michigan [SEP] big city
6323,"The person wanted to fix his car , what did he order ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",selling things [SEP] gas [SEP] feel resentful [SEP] machine part [SEP] cross street
6324,"John did n't double space or use line breaks . As a result , it was impossible to make out breaks between his what .",B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",sentence [SEP] paragraph [SEP] box [SEP] suitcase [SEP] ears
6325,"The art project called for a big wooden rod , so she went where to get one ?",A,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",hardware store [SEP] tree stump [SEP] old clock [SEP] old houses [SEP] broom closet
6326,"The family sought a new place to care for their elderly mother , due to lethargic staffing , what type of staff did the previous facility have ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",neglect [SEP] manual [SEP] indifferent [SEP] apathetic [SEP] disregard
6327,"Bobby was doing housework when he became sick . He thought he worked too hard , but the doctor said what it was what ?",E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",sneezing [SEP] exhaustion [SEP] itchy [SEP] cleanliness [SEP] allergies
6328,"The hard working man was stuck at home after his injury , he tried to keep bust doing housework but it caused what ?",B,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",get tired [SEP] pain and suffering [SEP] fatigue [SEP] coughing [SEP] tiredness
6329,What might a fish avoid for safety ?,E,"[0, 0, 0, 1, 1, 0, 0, 0]",stream [SEP] end of line [SEP] market [SEP] pond [SEP] boat
6330,WHat does a teacher do for a student over the semester ?,E,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",prepare dinner [SEP] include examples [SEP] help them [SEP] work in school [SEP] evaluate progress
6331,"As one side made advances on the other it seemed it would soon be over , the losers were doomed because not everyone gets to celebrate what ?",E,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",understood [SEP] pleasure [SEP] happy [SEP] happiness [SEP] victory in war
6332,What can be the result of meeting people with similar attitudes ?,D,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",anxiety [SEP] being bored [SEP] love [SEP] making new friends [SEP] new job
6333,"Lilly went bathing fife times a day , but this was n't good for her . It resulted in what ?",B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",cleanliness [SEP] dry skin [SEP] skin damage [SEP] nudity [SEP] tension to ease
6334,Where do kids go before they start primary school ?,B,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",class room [SEP] kindergarten class [SEP] university [SEP] every aspect of life [SEP] high school
6335,Where does a jellyfish always live ?,B,"[1, 1, 1, 1, 1, 1, 1]",cartoon [SEP] underwater [SEP] pacific ocean [SEP] japanese restaurant [SEP] red sea
6336,You 'll often find wine and crackers served by men in robes where ?,D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",garden centre [SEP] bar [SEP] spaghetti sauce [SEP] church [SEP] basement
6337,"He was competing for the prestigious prize , though it had no money , what was he seeking by attempting to get it ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",enemies [SEP] rivalry [SEP] bad blood [SEP] accomplishment [SEP] game
6338,What could cast a shadow ?,B,"[0, 0, 1, 1, 1, 0]",walking man [SEP] bridge [SEP] bright light [SEP] ground [SEP] daytime
6339,"John went to see the massive ball of yarn that was supposedly the largest in the world , but he did n't enjoy it . In hindsight , he found it to be what ?",D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",bad [SEP] insubstantial [SEP] inconsequential [SEP] lame [SEP] dwarf
6340,What does someone do to win while competing ?,B,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",sweat [SEP] perform better [SEP] tension [SEP] winning or losing [SEP] win
6341,What is a performance by actors on tv to promote buying a certain product ?,E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",newspaper [SEP] show [SEP] theatre [SEP] movie [SEP] commercial
6342,"The explorers found a central passage , much to their delight it led straight to the ancient buried what ?",B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",public building [SEP] tomb [SEP] arena [SEP] large building [SEP] treasure
6343,"Where can you buy a pail , nails and a hammer ?",C,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",garage [SEP] garden [SEP] hardware store [SEP] basement [SEP] utility room
6344,What is likely to cause pain when going for a run ?,A,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",leg cramps [SEP] becoming tired [SEP] feeling refreshed [SEP] self realization [SEP] satisfaction
6345,Where are you if your reading magazines while waiting for a vehicle on rails ?,D,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",vegetables [SEP] market [SEP] doctor [SEP] train station [SEP] bookstore
6346,What could happen if you are listening to someone who is answering questions incorrectly on purpose ?,C,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",polite [SEP] teaching [SEP] irritation [SEP] interaction [SEP] boredom
6347,What are the problems of eating and not exercising ?,B,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",satisfaction [SEP] gaining weight [SEP] fatness [SEP] full stomach [SEP] getting full
6348,Agreeing with someone who you have fun with can lead to what ?,E,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",compliance [SEP] contract [SEP] harmony [SEP] employee [SEP] friendship
6349,If you have free time and the electricity is out what can you do to entertain yourselves ?,E,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",watch film [SEP] see favorite show [SEP] play chess [SEP] surf net [SEP] play cards
6350,If you have a small dog you can have it ride in what instead of walking ?,B,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",barbeque [SEP] baby carriage [SEP] carseat [SEP] grandma 's house [SEP] basket
6351,Where can I go to eat and be treated like a gentleman ?,A,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",restaurant [SEP] church [SEP] throne [SEP] club [SEP] university
6352,What do people do when they are bored ?,E,"[0, 0, 0, 0, 1, 1, 1, 1, 0]",call friends [SEP] learn from each other [SEP] eat fish [SEP] die of starvation [SEP] write stories
6353,"While in the process of heading home he realized at the last moment he had n't gotten a souvenir from the trip , luckily the what had a gift shop ?",B,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",museum [SEP] airport [SEP] hotel [SEP] shop [SEP] disneyland
6354,"The scientists thought it was an impossibility , but with new evidence there was a chance it was a what ?",E,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",inevitability [SEP] certainty [SEP] possibility [SEP] possible [SEP] possibility
6355,Where are people likely to find food ?,B,"[0, 0, 0, 0, 1, 1, 1, 0]",opera [SEP] supermarket [SEP] building [SEP] conference [SEP] apartment
6356,How might you feel when meeting a friend who company you greatly enjoy ?,E,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",talk [SEP] relaxation [SEP] excitement [SEP] fun [SEP] joy
6357,"My house is very dry , with little water in the air . What tool should I use to fix this ?",A,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",humidifier [SEP] surface of earth [SEP] skating rink [SEP] ice cube [SEP] burn it to the ground
6358,Where would you go to buy a harp ?,E,"[0, 1, 1, 1, 1, 1, 1, 1, 0]",michigan [SEP] concert hall [SEP] irish bar [SEP] create music [SEP] music shop
